Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Quantity
JC-15775,CA-2014-159184,2014-09-14,2014-09-19,Standard Class,FUR-FU-10002878,5
JC-15775,CA-2014-159184,2014-09-14,2014-09-19,Standard Class,OFF-BI-10001890,2
JK-15640,CA-2014-159849,2014-09-19,2014-09-19,Same Day,OFF-FA-10000053,3
BS-11365,CA-2014-168130,2014-09-19,2014-09-19,Same Day,FUR-CH-10000988,7
JB-15400,US-2014-100853,2014-09-14,2014-09-19,Standard Class,OFF-AP-10000891,2
JB-15400,US-2014-100853,2014-09-14,2014-09-19,Standard Class,OFF-LA-10003148,4
TA-21385,US-2014-119081,2014-09-12,2014-09-19,Standard Class,OFF-BI-10004519,2
TA-21385,US-2014-119081,2014-09-12,2014-09-19,Standard Class,OFF-SU-10000157,3
TA-21385,US-2014-119081,2014-09-12,2014-09-19,Standard Class,FUR-FU-10003464,2
TA-21385,US-2014-119081,2014-09-12,2014-09-19,Standard Class,TEC-AC-10001542,5
SP-20650,CA-2015-124919,2015-05-31,2015-06-02,First Class,OFF-ST-10001590,6
SP-20650,CA-2015-124919,2015-05-31,2015-06-02,First Class,OFF-PA-10001950,7
SP-20650,CA-2015-124919,2015-05-31,2015-06-02,First Class,OFF-PA-10002254,4
MS-17770,CA-2015-135020,2015-05-28,2015-06-02,Standard Class,OFF-PA-10004255,7
MS-17770,CA-2015-135020,2015-05-28,2015-06-02,Standard Class,OFF-ST-10001490,3
MS-17770,CA-2015-135020,2015-05-28,2015-06-02,Standard Class,OFF-BI-10000605,2
MS-17770,CA-2015-135020,2015-05-28,2015-06-02,Standard Class,TEC-PH-10004093,1
EM-13825,CA-2015-149748,2015-05-31,2015-06-02,Second Class,OFF-ST-10004340,1
EM-13825,CA-2015-149748,2015-05-31,2015-06-02,Second Class,OFF-PA-10002120,5
EM-13825,CA-2015-149748,2015-05-31,2015-06-02,Second Class,FUR-FU-10001847,2
CW-11905,CA-2015-156153,2015-05-31,2015-06-02,Second Class,OFF-FA-10003472,6
PB-19210,CA-2016-164938,2016-02-11,2016-02-13,First Class,TEC-PH-10004897,7
JR-16210,US-2016-112396,2016-02-09,2016-02-13,Standard Class,TEC-AC-10004761,2
JR-16210,US-2016-112396,2016-02-09,2016-02-13,Standard Class,TEC-AC-10003628,3
LC-16960,CA-2016-105753,2016-10-20,2016-10-26,Standard Class,FUR-FU-10000246,5
VW-21775,CA-2016-125080,2016-10-21,2016-10-26,Standard Class,FUR-TA-10003238,2
AP-10720,CA-2016-136322,2016-10-21,2016-10-26,Standard Class,FUR-FU-10002878,2
AP-10720,CA-2016-136322,2016-10-21,2016-10-26,Standard Class,OFF-BI-10004817,8
DP-13390,CA-2016-138478,2016-10-21,2016-10-26,Second Class,OFF-BI-10001120,3
DP-13390,CA-2016-138478,2016-10-21,2016-10-26,Second Class,OFF-PA-10001801,6
DP-13390,CA-2016-138478,2016-10-21,2016-10-26,Second Class,OFF-AR-10002240,3
MY-18295,CA-2016-151169,2016-10-21,2016-10-26,Standard Class,OFF-BI-10002813,4
JS-16030,CA-2016-160220,2016-10-20,2016-10-26,Standard Class,TEC-PH-10001557,2
JS-16030,CA-2016-160220,2016-10-20,2016-10-26,Standard Class,OFF-ST-10000617,7
JS-16030,CA-2016-160220,2016-10-20,2016-10-26,Standard Class,TEC-PH-10001300,6
CS-12355,CA-2017-105053,2017-07-07,2017-07-09,Second Class,OFF-BI-10001634,3
MP-17965,CA-2017-155152,2017-07-07,2017-07-09,Second Class,TEC-AC-10004353,4
FM-14290,US-2017-129777,2017-07-03,2017-07-09,Standard Class,OFF-PA-10001970,2
FM-14290,US-2017-129777,2017-07-03,2017-07-09,Standard Class,TEC-AC-10003590,10
MO-17950,US-2017-166233,2017-07-03,2017-07-09,Standard Class,TEC-AC-10002167,2
RL-19615,US-2017-169551,2017-07-07,2017-07-09,First Class,TEC-AC-10002018,3
RL-19615,US-2017-169551,2017-07-07,2017-07-09,First Class,FUR-BO-10001519,3
RL-19615,US-2017-169551,2017-07-07,2017-07-09,First Class,TEC-PH-10001363,2
RL-19615,US-2017-169551,2017-07-07,2017-07-09,First Class,OFF-PA-10004100,3
RL-19615,US-2017-169551,2017-07-07,2017-07-09,First Class,TEC-AC-10003033,2
RL-19615,US-2017-169551,2017-07-07,2017-07-09,First Class,OFF-ST-10004835,3
DP-13000,CA-2014-103800,2014-01-03,2014-01-07,Standard Class,OFF-PA-10000174,2
JO-15145,CA-2014-106054,2014-01-06,2014-01-07,First Class,OFF-AR-10002399,3
AA-10315,CA-2014-138100,2014-09-15,2014-09-20,Standard Class,FUR-FU-10002456,2
AA-10315,CA-2014-138100,2014-09-15,2014-09-20,Standard Class,OFF-PA-10000349,3
NK-18490,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,OFF-AR-10001547,3
JL-15850,CA-2015-120880,2015-05-29,2015-06-03,Standard Class,OFF-PA-10004101,5
JL-15850,CA-2015-120880,2015-05-29,2015-06-03,Standard Class,OFF-BI-10002931,5
JL-15850,CA-2015-120880,2015-05-29,2015-06-03,Standard Class,OFF-ST-10001496,3
TB-21625,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,OFF-ST-10001328,5
TB-21625,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,OFF-ST-10001558,1
BD-11560,CA-2015-163923,2015-05-30,2015-06-03,Standard Class,TEC-AC-10000358,4
KB-16315,CA-2015-168277,2015-05-29,2015-06-03,Standard Class,OFF-LA-10004484,3
JS-15880,CA-2016-110492,2016-02-12,2016-02-14,First Class,OFF-ST-10003716,6
JS-15880,CA-2016-110492,2016-02-12,2016-02-14,First Class,OFF-BI-10003274,4
NM-18520,CA-2016-112340,2016-10-21,2016-10-27,Standard Class,OFF-PA-10001892,3
SV-20935,CA-2016-133669,2016-10-21,2016-10-27,Standard Class,TEC-PH-10001305,8
CS-11950,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,FUR-CH-10004626,3
CS-11950,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,FUR-FU-10003731,2
CS-11950,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,OFF-ST-10002743,3
CS-11950,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,OFF-AR-10000390,3
LS-16945,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,OFF-BI-10003429,9
LS-16945,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,FUR-FU-10003601,9
LS-16945,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,OFF-PA-10002195,6
LS-16945,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,OFF-PA-10000232,3
LS-16945,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,OFF-BI-10004492,1
CA-12265,CA-2017-140053,2017-07-03,2017-07-10,Standard Class,FUR-FU-10003708,9
VG-21790,CA-2017-150189,2017-07-08,2017-07-10,First Class,OFF-LA-10002762,6
MB-17305,CA-2017-169124,2017-07-03,2017-07-10,Standard Class,FUR-FU-10001215,3
PO-19195,CA-2014-112326,2014-01-04,2014-01-08,Standard Class,OFF-LA-10003223,3
PO-19195,CA-2014-112326,2014-01-04,2014-01-08,Standard Class,OFF-ST-10002743,3
PO-19195,CA-2014-112326,2014-01-04,2014-01-08,Standard Class,OFF-BI-10004094,2
LS-17230,CA-2014-130813,2014-01-06,2014-01-08,Second Class,OFF-PA-10002005,3
BN-11515,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,OFF-ST-10000943,3
BN-11515,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,OFF-ST-10004963,2
BN-11515,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,FUR-FU-10004671,2
BN-11515,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,OFF-BI-10002735,5
NR-18550,CA-2014-112851,2014-09-17,2014-09-21,Standard Class,OFF-EN-10001453,3
SB-20290,US-2014-106992,2014-09-19,2014-09-21,Second Class,TEC-MA-10000822,3
SB-20290,US-2014-106992,2014-09-19,2014-09-21,Second Class,TEC-MA-10003353,7
AG-10765,US-2014-158638,2014-09-17,2014-09-21,Standard Class,OFF-BI-10003712,4
BD-11320,CA-2015-120677,2015-05-31,2015-06-04,Standard Class,FUR-CH-10002320,8
TM-21010,CA-2015-147788,2015-05-31,2015-06-04,Standard Class,FUR-BO-10004357,7
TM-21010,CA-2015-147788,2015-05-31,2015-06-04,Standard Class,OFF-LA-10003766,5
TM-21010,CA-2015-147788,2015-05-31,2015-06-04,Standard Class,OFF-ST-10000046,2
LL-16840,CA-2015-164833,2015-06-04,2015-06-04,Same Day,OFF-AR-10004685,2
LL-16840,CA-2015-164833,2015-06-04,2015-06-04,Same Day,OFF-LA-10000443,2
DK-13090,CA-2016-134334,2016-02-14,2016-02-15,First Class,OFF-PA-10000791,1
DK-13090,CA-2016-134334,2016-02-14,2016-02-15,First Class,FUR-FU-10003274,6
DK-13090,CA-2016-134334,2016-02-14,2016-02-15,First Class,OFF-AR-10001770,3
DK-13090,CA-2016-134334,2016-02-14,2016-02-15,First Class,FUR-TA-10002356,3
MH-17440,CA-2016-163048,2016-02-08,2016-02-15,Standard Class,FUR-CH-10001270,4
ED-13885,CA-2016-118311,2016-10-24,2016-10-28,Standard Class,TEC-AC-10000892,5
VB-21745,CA-2016-120369,2016-10-28,2016-10-28,Same Day,FUR-FU-10003806,5
VW-21775,CA-2016-121748,2016-10-24,2016-10-28,Second Class,TEC-AC-10003063,4
VW-21775,CA-2016-121748,2016-10-24,2016-10-28,Second Class,TEC-AC-10002637,2
PG-18820,CA-2016-144344,2016-10-28,2016-10-28,Same Day,FUR-FU-10000076,3
PG-18820,CA-2016-144344,2016-10-28,2016-10-28,Same Day,OFF-BI-10003719,5
PG-18820,CA-2016-144344,2016-10-28,2016-10-28,Same Day,FUR-FU-10003268,2
PG-18820,CA-2016-144344,2016-10-28,2016-10-28,Same Day,FUR-FU-10003553,3
AB-10255,CA-2016-151323,2016-10-23,2016-10-28,Standard Class,OFF-FA-10002983,5
JS-15595,CA-2016-153318,2016-10-25,2016-10-28,First Class,TEC-PH-10000984,5
JP-15460,CA-2016-158925,2016-10-24,2016-10-28,Standard Class,OFF-PA-10003072,3
AT-10735,CA-2017-106824,2017-07-07,2017-07-11,Standard Class,OFF-FA-10001135,3
SZ-20035,CA-2017-133249,2017-07-08,2017-07-11,First Class,FUR-FU-10001588,5
PO-18850,US-2017-101784,2017-07-06,2017-07-11,Standard Class,FUR-CH-10001146,3
BM-11650,CA-2014-125514,2014-09-21,2014-09-22,First Class,OFF-PA-10000029,1
BM-11650,CA-2014-125514,2014-09-21,2014-09-22,First Class,OFF-AP-10000358,2
BM-11650,CA-2014-125514,2014-09-21,2014-09-22,First Class,OFF-AP-10003281,3
JA-15970,CA-2014-131947,2014-09-17,2014-09-22,Standard Class,OFF-AR-10001473,2
JA-15970,CA-2014-131947,2014-09-17,2014-09-22,Standard Class,OFF-PA-10003039,6
JA-15970,CA-2014-131947,2014-09-17,2014-09-22,Standard Class,TEC-AC-10004633,10
JA-15970,CA-2014-131947,2014-09-17,2014-09-22,Standard Class,OFF-AR-10000411,3
JA-15970,CA-2014-131947,2014-09-17,2014-09-22,Standard Class,TEC-MA-10004086,5
JA-15970,CA-2014-131947,2014-09-17,2014-09-22,Standard Class,OFF-PA-10000246,5
JM-15265,CA-2015-100818,2015-05-31,2015-06-05,Second Class,OFF-LA-10000443,2
JM-15265,CA-2015-100818,2015-05-31,2015-06-05,Second Class,FUR-FU-10002703,2
JM-15265,CA-2015-100818,2015-05-31,2015-06-05,Second Class,OFF-PA-10001125,7
JM-15265,CA-2015-100818,2015-05-31,2015-06-05,Second Class,OFF-BI-10004364,3
AJ-10945,US-2015-132836,2015-06-01,2015-06-05,Standard Class,OFF-BI-10004224,6
AJ-10945,US-2015-132836,2015-06-01,2015-06-05,Standard Class,TEC-PH-10001299,2
AJ-10945,US-2015-132836,2015-06-01,2015-06-05,Standard Class,TEC-PH-10001300,2
AJ-10945,US-2015-132836,2015-06-01,2015-06-05,Standard Class,OFF-LA-10004178,7
KE-16420,US-2015-163685,2015-06-01,2015-06-05,Standard Class,OFF-PA-10002606,10
KE-16420,US-2015-163685,2015-06-01,2015-06-05,Standard Class,OFF-BI-10001890,8
SR-20740,CA-2016-132661,2016-10-23,2016-10-29,Standard Class,OFF-PA-10000482,10
AS-10285,CA-2016-134775,2016-10-28,2016-10-29,First Class,OFF-PA-10004734,7
AS-10285,CA-2016-134775,2016-10-28,2016-10-29,First Class,OFF-BI-10002225,3
HK-14890,CA-2016-165484,2016-10-23,2016-10-29,Standard Class,OFF-PA-10000595,3
HK-14890,CA-2016-165484,2016-10-23,2016-10-29,Standard Class,FUR-FU-10001196,7
MR-17545,CA-2017-111759,2017-07-08,2017-07-12,Standard Class,OFF-PA-10003127,2
NS-18640,CA-2017-115651,2017-07-09,2017-07-12,First Class,OFF-AR-10001130,5
NS-18640,CA-2017-115651,2017-07-09,2017-07-12,First Class,OFF-AP-10000055,9
TD-20995,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,OFF-AR-10004027,3
TD-20995,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,OFF-PA-10000249,2
TD-20995,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,OFF-AR-10001374,2
VF-21715,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,OFF-AR-10004757,4
VF-21715,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,OFF-BI-10001543,3
VF-21715,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,FUR-FU-10003142,3
VF-21715,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,OFF-AR-10003560,3
HE-14800,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,TEC-AC-10002473,5
HE-14800,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,OFF-AR-10004010,5
HE-14800,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,OFF-AR-10001419,7
HE-14800,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,FUR-FU-10001057,2
HE-14800,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,FUR-FU-10003247,4
ME-17320,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,OFF-BI-10004632,2
ME-17320,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,FUR-CH-10004063,9
ME-17320,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,OFF-FA-10001883,4
ME-17320,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,OFF-PA-10000955,1
ME-17320,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,OFF-AR-10001662,2
ME-17320,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,TEC-PH-10004539,4
ME-17320,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,TEC-PH-10004977,2
SB-20185,CA-2014-120411,2014-09-20,2014-09-23,First Class,FUR-BO-10004218,5
SB-20185,CA-2014-120411,2014-09-20,2014-09-23,First Class,TEC-PH-10002185,2
MW-18220,CA-2014-125997,2014-09-20,2014-09-23,First Class,OFF-LA-10002762,6
MW-18220,CA-2014-125997,2014-09-20,2014-09-23,First Class,TEC-PH-10003484,5
MW-18220,CA-2014-125997,2014-09-20,2014-09-23,First Class,FUR-BO-10002213,2
MW-18220,CA-2014-125997,2014-09-20,2014-09-23,First Class,FUR-CH-10001394,2
MW-18220,CA-2014-125997,2014-09-20,2014-09-23,First Class,TEC-PH-10003072,9
MW-18220,CA-2014-125997,2014-09-20,2014-09-23,First Class,OFF-AP-10003842,1
MC-18130,CA-2014-132787,2014-09-19,2014-09-23,Standard Class,OFF-ST-10001321,6
JG-15115,US-2014-135972,2014-09-21,2014-09-23,Second Class,TEC-PH-10003012,2
JG-15115,US-2014-135972,2014-09-21,2014-09-23,Second Class,TEC-CO-10002313,3
JS-15940,US-2014-166310,2014-09-21,2014-09-23,First Class,FUR-FU-10001546,2
JD-16015,CA-2017-156818,2017-07-11,2017-07-13,Second Class,TEC-AC-10002323,6
FH-14365,US-2017-124303,2017-07-06,2017-07-13,Standard Class,OFF-BI-10000343,2
FH-14365,US-2017-124303,2017-07-06,2017-07-13,Standard Class,OFF-PA-10002749,3
LH-16750,CA-2014-117478,2014-09-21,2014-09-24,First Class,OFF-BI-10000050,3
HG-14965,CA-2014-126480,2014-09-20,2014-09-24,Standard Class,OFF-PA-10004610,2
JL-15835,CA-2014-127299,2014-09-19,2014-09-24,Standard Class,OFF-ST-10003722,6
JL-15835,CA-2014-127299,2014-09-19,2014-09-24,Standard Class,TEC-MA-10001127,3
MS-17365,CA-2014-127488,2014-09-22,2014-09-24,Second Class,OFF-LA-10001613,2
ND-18460,CA-2014-138177,2014-09-19,2014-09-24,Standard Class,FUR-TA-10004607,1
FA-14230,CA-2014-156601,2014-09-19,2014-09-24,Standard Class,OFF-FA-10000624,2
DN-13690,CA-2014-166744,2014-09-20,2014-09-24,Standard Class,FUR-BO-10001337,3
DN-13690,CA-2014-166744,2014-09-20,2014-09-24,Standard Class,FUR-FU-10004952,3
DN-13690,CA-2014-166744,2014-09-20,2014-09-24,Standard Class,TEC-AC-10003628,2
MA-17560,CA-2014-168823,2014-09-21,2014-09-24,First Class,OFF-PA-10004000,3
MA-17560,CA-2014-168823,2014-09-21,2014-09-24,First Class,OFF-LA-10004425,9
KT-16465,US-2014-117170,2014-09-17,2014-09-24,Standard Class,TEC-AC-10001109,2
KT-16465,US-2014-117170,2014-09-17,2014-09-24,Standard Class,OFF-PA-10000682,1
SC-20050,CA-2015-133627,2015-05-31,2015-06-07,Standard Class,FUR-FU-10001935,6
RD-19810,CA-2016-112942,2016-02-13,2016-02-18,Standard Class,OFF-PA-10004092,3
BW-11200,CA-2016-116596,2016-10-27,2016-10-31,Standard Class,FUR-CH-10000553,14
BW-11200,CA-2016-116596,2016-10-27,2016-10-31,Standard Class,OFF-ST-10000636,2
BW-11200,CA-2016-116596,2016-10-27,2016-10-31,Standard Class,OFF-FA-10000134,7
BW-11200,CA-2016-116596,2016-10-27,2016-10-31,Standard Class,OFF-BI-10002949,2
CG-12040,CA-2016-121020,2016-10-24,2016-10-31,Standard Class,TEC-PH-10001061,3
KW-16435,CA-2016-146682,2016-10-29,2016-10-31,First Class,FUR-FU-10002671,5
PA-19060,US-2016-117387,2016-10-27,2016-10-31,Standard Class,OFF-BI-10004308,4
FG-14260,CA-2017-127460,2017-07-10,2017-07-14,Standard Class,OFF-ST-10004340,6
BP-11155,CA-2017-128629,2017-07-10,2017-07-14,Second Class,FUR-FU-10000771,3
JH-15820,CA-2017-132122,2017-07-09,2017-07-14,Standard Class,OFF-ST-10003692,5
SM-20320,CA-2017-145128,2017-07-09,2017-07-14,Standard Class,FUR-FU-10000293,5
BF-11275,CA-2017-169012,2017-07-10,2017-07-14,Standard Class,OFF-AP-10003278,3
VS-21820,CA-2014-105417,2014-01-07,2014-01-12,Standard Class,FUR-FU-10004864,3
VS-21820,CA-2014-105417,2014-01-07,2014-01-12,Standard Class,OFF-BI-10003708,7
MB-18085,CA-2014-141817,2014-01-05,2014-01-12,Standard Class,OFF-AR-10003478,3
SL-20155,CA-2014-124513,2014-09-21,2014-09-25,Standard Class,OFF-AR-10002956,3
DB-13555,CA-2014-151953,2014-09-20,2014-09-25,Standard Class,OFF-AR-10003469,2
HF-14995,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,OFF-AR-10001615,3
HF-14995,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,OFF-EN-10001539,2
HF-14995,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,OFF-PA-10002246,3
HF-14995,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,OFF-EN-10004483,5
HF-14995,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,OFF-PA-10000327,9
HF-14995,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,TEC-PH-10001299,2
TT-21220,CA-2014-163650,2014-09-23,2014-09-25,First Class,OFF-AR-10002375,3
TT-21220,CA-2014-163650,2014-09-23,2014-09-25,First Class,OFF-BI-10004965,3
PF-19165,US-2014-134614,2014-09-20,2014-09-25,Standard Class,FUR-TA-10004534,6
CG-12040,CA-2015-161242,2015-06-01,2015-06-08,Standard Class,OFF-PA-10001838,2
TC-21535,US-2015-142020,2015-06-04,2015-06-08,Second Class,FUR-FU-10000672,3
TC-21535,US-2015-142020,2015-06-04,2015-06-08,Second Class,OFF-PA-10004569,4
FM-14380,CA-2016-146150,2016-02-14,2016-02-19,Standard Class,OFF-AR-10002240,7
BW-11200,CA-2016-120873,2016-10-27,2016-11-01,Second Class,FUR-CH-10000847,1
DL-13330,CA-2016-125815,2016-10-28,2016-11-01,Second Class,OFF-AR-10004441,3
JH-15910,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,OFF-ST-10001328,6
JH-15910,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,TEC-PH-10002563,3
LH-17155,US-2016-131912,2016-10-29,2016-11-01,Second Class,OFF-BI-10004236,1
JC-15385,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,TEC-AC-10003063,2
JC-15385,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,FUR-FU-10002937,2
JC-15385,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,OFF-BI-10001107,2
JC-15385,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,OFF-LA-10003930,8
JF-15190,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,OFF-ST-10002554,4
JF-15190,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,OFF-PA-10001497,5
JF-15190,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,TEC-PH-10001336,2
JF-15190,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,OFF-AR-10002987,6
KN-16390,CA-2017-164959,2017-07-11,2017-07-15,Standard Class,OFF-LA-10004272,3
TD-20995,US-2017-100209,2017-07-09,2017-07-15,Standard Class,OFF-BI-10002012,2
MS-17830,CA-2014-135405,2014-01-09,2014-01-13,Standard Class,TEC-AC-10001266,3
MS-17830,CA-2014-135405,2014-01-09,2014-01-13,Standard Class,OFF-AR-10004078,2
MA-17995,CA-2014-133704,2014-09-20,2014-09-26,Standard Class,OFF-BI-10001636,3
MA-17995,CA-2014-133704,2014-09-20,2014-09-26,Standard Class,OFF-AP-10001366,4
ES-14020,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,OFF-PA-10003724,4
ES-14020,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,OFF-LA-10001569,2
HG-14965,US-2014-152723,2014-09-26,2014-09-26,Same Day,OFF-BI-10003460,1
BB-11545,CA-2015-115168,2015-06-05,2015-06-09,Standard Class,OFF-PA-10000528,2
EM-13810,CA-2015-142041,2015-06-07,2015-06-09,Second Class,OFF-BI-10004187,5
BP-11155,CA-2015-158491,2015-06-04,2015-06-09,Second Class,TEC-AC-10003870,3
BP-11155,CA-2015-158491,2015-06-04,2015-06-09,Second Class,TEC-AC-10001874,2
JF-15565,CA-2016-105781,2016-02-16,2016-02-20,Standard Class,TEC-AC-10003628,3
JF-15565,CA-2016-105781,2016-02-16,2016-02-20,Standard Class,FUR-CH-10001802,3
JD-15790,CA-2016-134138,2016-02-16,2016-02-20,Standard Class,FUR-CH-10001545,2
EA-14035,CA-2016-168956,2016-02-16,2016-02-20,Standard Class,OFF-PA-10000809,1
EA-14035,CA-2016-168956,2016-02-16,2016-02-20,Standard Class,OFF-AP-10004233,6
EA-14035,CA-2016-168956,2016-02-16,2016-02-20,Standard Class,OFF-FA-10000304,4
EA-14035,CA-2016-168956,2016-02-16,2016-02-20,Standard Class,FUR-CH-10004754,3
JM-15655,CA-2016-112389,2016-10-29,2016-11-02,Standard Class,OFF-ST-10000419,3
JM-15655,CA-2016-112389,2016-10-29,2016-11-02,Standard Class,OFF-AP-10001626,3
EP-13915,CA-2016-140641,2016-10-28,2016-11-02,Standard Class,OFF-BI-10001191,5
JE-15475,CA-2016-152632,2016-10-27,2016-11-02,Standard Class,FUR-FU-10002671,3
BP-11095,CA-2016-156811,2016-10-27,2016-11-02,Standard Class,OFF-AP-10001366,4
BP-11095,CA-2016-156811,2016-10-27,2016-11-02,Standard Class,OFF-BI-10001628,3
TS-21430,CA-2017-136623,2017-07-11,2017-07-16,Standard Class,TEC-PH-10000004,6
TS-21430,CA-2017-136623,2017-07-11,2017-07-16,Standard Class,OFF-BI-10003708,5
SV-20365,CA-2014-130092,2014-01-11,2014-01-14,First Class,FUR-FU-10000010,2
VG-21805,CA-2014-103191,2014-09-22,2014-09-27,Standard Class,OFF-ST-10002574,3
KF-16285,CA-2014-132451,2014-09-26,2014-09-27,First Class,OFF-PA-10004888,3
KF-16285,CA-2014-132451,2014-09-26,2014-09-27,First Class,FUR-CH-10000454,3
TH-21115,CA-2014-148369,2014-09-23,2014-09-27,Standard Class,OFF-BI-10004876,4
EB-13750,CA-2015-166947,2015-06-05,2015-06-10,Standard Class,FUR-CH-10004997,9
JD-15895,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,OFF-PA-10002105,5
JD-15895,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,FUR-FU-10001861,4
JD-15895,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,OFF-BI-10002706,1
JD-15895,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,OFF-ST-10002756,8
JD-15895,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,OFF-PA-10004243,3
EH-13765,CA-2016-153836,2016-10-30,2016-11-03,Standard Class,OFF-AR-10004602,5
EH-13765,CA-2016-153836,2016-10-30,2016-11-03,Standard Class,OFF-BI-10004817,3
RR-19525,CA-2017-102155,2017-07-13,2017-07-17,Standard Class,OFF-PA-10003673,2
RR-19525,CA-2017-102155,2017-07-13,2017-07-17,Standard Class,OFF-ST-10001496,2
NW-18400,CA-2017-127656,2017-07-11,2017-07-17,Standard Class,OFF-AR-10001166,4
MH-17455,CA-2017-136364,2017-07-13,2017-07-17,Second Class,TEC-PH-10003885,1
MH-17455,CA-2017-136364,2017-07-13,2017-07-17,Second Class,FUR-FU-10002501,9
RS-19420,US-2017-128951,2017-07-15,2017-07-17,First Class,FUR-TA-10004575,3
RS-19420,US-2017-128951,2017-07-15,2017-07-17,First Class,OFF-AP-10002191,3
RS-19420,US-2017-128951,2017-07-15,2017-07-17,First Class,OFF-PA-10003177,2
AJ-10780,CA-2014-149020,2014-01-10,2014-01-15,Standard Class,OFF-LA-10004272,1
AJ-10780,CA-2014-149020,2014-01-10,2014-01-15,Standard Class,FUR-FU-10000965,1
BS-11590,CA-2014-149524,2014-01-14,2014-01-15,First Class,FUR-BO-10003433,4
CS-12250,CA-2014-162775,2014-01-13,2014-01-15,Second Class,OFF-EN-10001532,3
CS-12250,CA-2014-162775,2014-01-13,2014-01-15,Second Class,TEC-AC-10003174,6
CS-12250,CA-2014-162775,2014-01-13,2014-01-15,Second Class,OFF-ST-10000025,6
CS-12250,CA-2014-162775,2014-01-13,2014-01-15,Second Class,OFF-BI-10004187,3
CS-12250,CA-2014-162775,2014-01-13,2014-01-15,Second Class,OFF-EN-10001990,2
SC-20095,CA-2014-116904,2014-09-23,2014-09-28,Standard Class,OFF-BI-10000301,2
SC-20095,CA-2014-116904,2014-09-23,2014-09-28,Standard Class,OFF-PA-10004888,5
SC-20095,CA-2014-116904,2014-09-23,2014-09-28,Standard Class,OFF-ST-10000736,5
SC-20095,CA-2014-116904,2014-09-23,2014-09-28,Standard Class,OFF-BI-10001120,5
JK-15640,CA-2014-147900,2014-09-23,2014-09-28,Standard Class,OFF-PA-10003063,9
SE-20110,CA-2014-158225,2014-09-22,2014-09-28,Standard Class,OFF-ST-10000675,5
